timestamp,pattern_type,active_layers,topology_indicators,leakage_indicators,confidence,fft_correlation
2025-10-06 00:15:53.851033,layered_network_activity,"['network_layer', 'transport_layer', 'session_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.9275664191721618)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.1592466518958595)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.271235608861859)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.28623565217162)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.4320991628419937)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.069138693896764)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'presentation_layer', 'coupling_strength': np.float64(1.7198827331518167)}, {'type': 'multi_layer_activity', 'active_layers': ['network_layer', 'transport_layer', 'session_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.8363885549788511), 'data_link_layer': np.float64(1.484472999995484), 'network_layer': np.float64(1.8093461731290825), 'transport_layer': np.float64(1.7606942430203814), 'session_layer': np.float64(1.6483486622294865), 'presentation_layer': np.float64(0.5661807744871551), 'application_layer': np.float64(0.8403786343618463)}, 'harmonic_relationships': []}"
2025-10-06 00:15:54.181842,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.495384436973035)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.340156734314712)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.620861783318752)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.720791548552505)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.6209698816484863)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.8867257211142712), 'data_link_layer': np.float64(1.6196258896463793), 'network_layer': np.float64(1.7539974507957612), 'transport_layer': np.float64(1.765926070177827), 'session_layer': np.float64(0.8822557626998128), 'application_layer': np.float64(0.7523697533281559)}, 'harmonic_relationships': []}"
2025-10-06 00:15:54.499801,layered_network_activity,"['network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.5839052662692894)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.3433373207985557)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.6842214440724255)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.6912625260446856)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.1058068656005315)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.9483506253379198), 'data_link_layer': np.float64(1.4840159086377254), 'network_layer': np.float64(1.593547180508482), 'transport_layer': np.float64(1.5456744699999503), 'session_layer': np.float64(0.8274268424682455), 'application_layer': np.float64(0.7515671600650721)}, 'harmonic_relationships': []}"
2025-10-06 00:15:55.444314,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.225531385639566)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.5772494241601502)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.481750469014236)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.0746522885241765)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.041492963326103), 'data_link_layer': np.float64(1.5681711918685062), 'network_layer': np.float64(1.7489851470925424), 'transport_layer': np.float64(1.4618575918545076), 'session_layer': np.float64(0.8621184305688793), 'presentation_layer': np.float64(0.8130978017896464), 'application_layer': np.float64(0.9256120600207516)}, 'harmonic_relationships': []}"
2025-10-06 00:15:55.732275,layered_network_activity,"['data_link_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(1.8436404353960598)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.6781335639454382)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.2174103854942326)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.0540997579645475)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.4172337988101287)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.1237795392685754), 'data_link_layer': np.float64(1.820618937426658), 'network_layer': np.float64(1.476678518014944), 'transport_layer': np.float64(1.643256964308431), 'session_layer': np.float64(1.1019271590852857), 'presentation_layer': np.float64(0.9876124423199749), 'application_layer': np.float64(0.8368877772720875)}, 'harmonic_relationships': []}"
2025-10-06 00:15:56.044933,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(2.00166065759717)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.7615918056172966)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.8371710405336663)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.563824968691914)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.926335765416383)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.8407624311289268), 'data_link_layer': np.float64(1.8402004556570557), 'network_layer': np.float64(1.7476479339594344), 'transport_layer': np.float64(1.9499784138883816), 'session_layer': np.float64(1.095054747484475), 'presentation_layer': np.float64(1.2483330252210578), 'application_layer': np.float64(0.7789861803921233)}, 'harmonic_relationships': []}"
2025-10-06 00:15:56.377249,layered_network_activity,"['network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(1.3689345897625156)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.2648234048286744)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.8314463658500895)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.7372825379101218)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.4308936500985374)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.1103539789608963)}, {'type': 'layer_coupling', 'primary_layer': 'presentation_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(1.3774984360041798)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.5896767337807395), 'data_link_layer': np.float64(1.3661863084872428), 'network_layer': np.float64(1.6244701457284965), 'transport_layer': np.float64(2.069582962030108), 'session_layer': np.float64(1.1810187611130605), 'presentation_layer': np.float64(1.3508858332766915), 'application_layer': np.float64(0.9281792763698535)}, 'harmonic_relationships': []}"
2025-10-06 00:15:56.679633,layered_network_activity,['transport_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.454148856043396)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.7645481180390297)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.067715548288208)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.137178774479405)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'data_link_layer': np.float64(1.0479440955265207), 'network_layer': np.float64(1.4645789173919972), 'transport_layer': np.float64(1.8980269556418656), 'session_layer': np.float64(1.147956238712641), 'presentation_layer': np.float64(1.1945947144205091), 'application_layer': np.float64(1.135085292026434)}, 'harmonic_relationships': []}"
2025-10-06 00:15:56.983047,layered_network_activity,['transport_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.0106646661987253)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.7967466940967793)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.8154670920707923)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(1.9931459592452043)}, {'type': 'layer_coupling', 'primary_layer': 'application_layer', 'coupled_layer': 'presentation_layer', 'coupling_strength': np.float64(1.521006225851605)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.6024436177027875), 'data_link_layer': np.float64(0.9834286940025064), 'network_layer': np.float64(1.4178478819728901), 'transport_layer': np.float64(1.7463159840923972), 'session_layer': np.float64(1.0430409865525674), 'presentation_layer': np.float64(1.1568482842335017), 'application_layer': np.float64(1.2027524784368548)}, 'harmonic_relationships': []}"
2025-10-06 00:15:57.283225,layered_network_activity,"['data_link_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.4487687624806687)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(1.3933577525303458)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.343312573210524)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.266890835904108)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(1.6960654372993795)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.434268088765244)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'presentation_layer', 'coupling_strength': np.float64(1.5772799795848778)}, {'type': 'layer_coupling', 'primary_layer': 'application_layer', 'coupled_layer': 'presentation_layer', 'coupling_strength': np.float64(1.715419449098418)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.01323207638282), 'data_link_layer': np.float64(1.6300142596870026), 'network_layer': np.float64(1.2303165705143004), 'transport_layer': np.float64(1.5089478615915881), 'session_layer': np.float64(1.2780712231568738), 'presentation_layer': np.float64(1.0886904588929651), 'application_layer': np.float64(1.3900057452788617)}, 'harmonic_relationships': []}"
2025-10-06 00:15:57.611690,layered_network_activity,"['data_link_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.0642363197465943)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(1.4786073366458259)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.0810948103236906)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.2601474806941035)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(1.9064175925683615)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.5279772524427893)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'presentation_layer', 'coupling_strength': np.float64(1.6875777947187922)}, {'type': 'layer_coupling', 'primary_layer': 'application_layer', 'coupled_layer': 'presentation_layer', 'coupling_strength': np.float64(1.5460208679335612)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.07865104202914), 'data_link_layer': np.float64(1.5057367801243806), 'network_layer': np.float64(1.2115140929684745), 'transport_layer': np.float64(1.6486422400533798), 'session_layer': np.float64(1.4716677264510585), 'presentation_layer': np.float64(1.0275610375125048), 'application_layer': np.float64(1.3482217073950102)}, 'harmonic_relationships': []}"
2025-10-06 00:15:57.921524,layered_network_activity,"['transport_layer', 'session_layer']","[{'type': 'layer_coupling', 'primary_layer': 'physical_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(1.7303113886566146)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.8405152945823702)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(1.8641494626023627)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.219280168655247)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.2208036829164963)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.182311182529484)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.8763160143192232)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'presentation_layer', 'coupling_strength': np.float64(1.919789888084903)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.2601863723881823), 'data_link_layer': np.float64(1.4305714371597362), 'network_layer': np.float64(1.357660687126444), 'transport_layer': np.float64(1.7261569766201708), 'session_layer': np.float64(1.759607115653031), 'presentation_layer': np.float64(0.6341588854368514), 'application_layer': np.float64(0.9272066863500494)}, 'harmonic_relationships': []}"
2025-10-06 00:15:58.231363,layered_network_activity,['transport_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(1.3865638444524768)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.5716372672235739)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.2667276872783164)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.4242976215098766)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.2603951259839796)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.6827022163523453)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.287076564645687)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.0650046907031825), 'data_link_layer': np.float64(1.2409323687273883), 'network_layer': np.float64(1.489203422695098), 'transport_layer': np.float64(1.7847613672984486), 'session_layer': np.float64(1.4049109390763919), 'presentation_layer': np.float64(0.5745505599954561), 'application_layer': np.float64(0.8344097770069442)}, 'harmonic_relationships': []}"
2025-10-06 00:15:58.540699,layered_network_activity,"['network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.2785464531972255)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.8143694926345386)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.5386393709207273)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.9000756378290165)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.1326838396037364)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.9345747531479048), 'data_link_layer': np.float64(1.0856667185962405), 'network_layer': np.float64(1.6364006857738715), 'transport_layer': np.float64(1.8765915181405368), 'session_layer': np.float64(1.2400380642271245), 'presentation_layer': np.float64(0.7208342311800328), 'application_layer': np.float64(0.7497161360678952)}, 'harmonic_relationships': []}"
2025-10-06 00:15:58.868432,layered_network_activity,"['network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(1.4177189921826616)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.9498362784331373)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(1.9018961281550502)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.7271810210042076)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.5529391215846813)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.5081194491002603)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.1892130801571157)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.736597163287639), 'data_link_layer': np.float64(1.304743106194902), 'network_layer': np.float64(1.518613101876636), 'transport_layer': np.float64(1.7083125164229545), 'session_layer': np.float64(1.219049135617013), 'presentation_layer': np.float64(0.9057334789900691), 'application_layer': np.float64(0.7350599669213893)}, 'harmonic_relationships': []}"
2025-10-06 00:15:59.181827,layered_network_activity,['transport_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.172254615075811)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(1.7492608783726011)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.586631916483431)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.7061861503151405)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.251552366047079)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.5309420404560186), 'data_link_layer': np.float64(1.4031996244082818), 'network_layer': np.float64(1.445135808044862), 'transport_layer': np.float64(1.7481005050453418), 'session_layer': np.float64(0.9862958566033441), 'presentation_layer': np.float64(0.9570938476862216), 'application_layer': np.float64(0.6657118395095409)}, 'harmonic_relationships': []}"
2025-10-06 00:15:59.490272,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.2475699824490234)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.021127500893051)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.8412735369123334)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.5604316877327435)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(1.9176915381970567)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.631974899460422)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'data_link_layer': np.float64(2.1179115471514005), 'network_layer': np.float64(1.598314898746028), 'transport_layer': np.float64(1.6697924498772974), 'session_layer': np.float64(1.480577156786073), 'presentation_layer': np.float64(0.8970468709808604), 'application_layer': np.float64(0.886113028493523)}, 'harmonic_relationships': []}"
2025-10-06 00:15:59.816544,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.3476299627805983)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(3.197932437661597)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(3.396965141384673)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.790248983768959)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.254383314625447)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.355567516531502)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'data_link_layer': np.float64(1.5437946911134637), 'network_layer': np.float64(1.9879997946081118), 'transport_layer': np.float64(1.8348596824540642), 'session_layer': np.float64(1.3785445372987646), 'presentation_layer': np.float64(0.8348197631433567), 'application_layer': np.float64(0.7999966609716463)}, 'harmonic_relationships': []}"
2025-10-06 00:16:00.127127,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.079547623294708)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(3.1030636239494354)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(3.2181497695290875)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.4535729050156867)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.639483357301408)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.6829925263589608), 'data_link_layer': np.float64(1.8361788250357043), 'network_layer': np.float64(1.8379790511911154), 'transport_layer': np.float64(2.0591912237169474), 'session_layer': np.float64(1.1447693116290323), 'presentation_layer': np.float64(0.5665682230477521), 'application_layer': np.float64(0.8957127778963155)}, 'harmonic_relationships': []}"
2025-10-06 00:16:00.434893,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.756891434259907)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(3.1060616457461503)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(3.1433251608913113)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.561418007444864)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.628826940269502)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.0026325642394809), 'data_link_layer': np.float64(1.5247467582478964), 'network_layer': np.float64(1.694867177096719), 'transport_layer': np.float64(1.9697041726545186), 'session_layer': np.float64(0.5768939101576223), 'presentation_layer': np.float64(0.5981454454640429), 'application_layer': np.float64(0.8867066465162162)}, 'harmonic_relationships': []}"
