timestamp,pattern_type,active_layers,topology_indicators,leakage_indicators,confidence,fft_correlation
2025-10-06 00:08:43.368424,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.044920049638334)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.5173994285572476)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.9027344529404693)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.806600653823572)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(1.9550993174914881)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.5057584892660341), 'data_link_layer': np.float64(1.765761212546085), 'network_layer': np.float64(1.5783949749925181), 'transport_layer': np.float64(1.6275588497690698), 'session_layer': np.float64(0.876415297363049), 'presentation_layer': np.float64(0.501519556943924), 'application_layer': np.float64(0.8523221999011071)}, 'harmonic_relationships': []}"
2025-10-06 00:08:43.653029,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.895483203895873)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.56449506679775)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.7354594796666296)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.462427607617038)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(1.5755583361149539)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.7119688813648766), 'data_link_layer': np.float64(1.6937053041335688), 'network_layer': np.float64(1.5192883302035647), 'transport_layer': np.float64(1.4403905691645293), 'session_layer': np.float64(0.6036908714310806), 'presentation_layer': np.float64(0.5629766972022185), 'application_layer': np.float64(0.7283302096203716)}, 'harmonic_relationships': []}"
2025-10-06 00:08:43.935248,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.7408635900346416)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.6910226016019707)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.5645952359185746)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.013646228808784)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.8647146424577982), 'data_link_layer': np.float64(1.6918810243504212), 'network_layer': np.float64(1.5724592160065698), 'transport_layer': np.float64(1.2429840932847407), 'session_layer': np.float64(0.6792643145237613), 'presentation_layer': np.float64(0.5298073287808209), 'application_layer': np.float64(1.0968539593110458)}, 'harmonic_relationships': []}"
2025-10-06 00:08:44.221346,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.818422269675574)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.7532863834822177)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.3041028477986414)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.8909480093604019)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.0851079556065473), 'data_link_layer': np.float64(1.8104943844089207), 'network_layer': np.float64(1.6034365929802887), 'transport_layer': np.float64(1.2147046909866763), 'session_layer': np.float64(0.5607550847433227), 'application_layer': np.float64(1.0795559410504931)}, 'harmonic_relationships': []}"
2025-10-06 00:08:44.521725,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'physical_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.3229095680722085)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.7930380648947786)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.938766048605113)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.204650753446105)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.341150973064234), 'data_link_layer': np.float64(1.784618866115253), 'network_layer': np.float64(1.696720784944635), 'transport_layer': np.float64(1.1001718216460592), 'application_layer': np.float64(0.8655040488454133)}, 'harmonic_relationships': []}"
2025-10-06 00:08:44.806611,layered_network_activity,['data_link_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'physical_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.586896772426604)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(2.361398204803711)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(3.4962869889170105)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.357971570471364)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.5867870711194254)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.4678832459041942), 'data_link_layer': np.float64(2.152613644959093), 'network_layer': np.float64(1.3379841822472716), 'transport_layer': np.float64(0.8529146870067048), 'presentation_layer': np.float64(0.6669685835190556), 'application_layer': np.float64(0.9711533791468283)}, 'harmonic_relationships': []}"
2025-10-06 00:08:45.398393,layered_network_activity,['data_link_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(2.466534444915853)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.6084327582864884)}]",[],0.6074967203202342,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.1005765933508456), 'data_link_layer': np.float64(1.8151630667108827), 'network_layer': np.float64(0.8832850610046339), 'transport_layer': np.float64(0.8078123631120719), 'session_layer': np.float64(1.2242247247517062), 'presentation_layer': np.float64(1.1565627364449491), 'application_layer': np.float64(1.2378333336944423)}, 'harmonic_relationships': []}"
2025-10-06 00:08:45.679123,layered_network_activity,['data_link_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'physical_layer', 'coupling_strength': np.float64(2.097658288320521)}, {'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.9126411734033235)}, {'type': 'layer_coupling', 'primary_layer': 'presentation_layer', 'coupled_layer': 'application_layer', 'coupling_strength': np.float64(1.6938380375682476)}]",[],0.6704137499292091,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.9198210415557451), 'data_link_layer': np.float64(1.6405147438321586), 'network_layer': np.float64(1.0815141076080956), 'transport_layer': np.float64(0.8479328520803449), 'session_layer': np.float64(1.3418974607849763), 'presentation_layer': np.float64(1.483376863814282), 'application_layer': np.float64(1.1481313632274184)}, 'harmonic_relationships': []}"
2025-10-06 00:08:46.236522,layered_network_activity,"['network_layer', 'session_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.5437560578803402)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.3386621515665347)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.3784458667047088)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(1.6716990660440922)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'presentation_layer', 'coupling_strength': np.float64(2.0389863463916047)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.6174263700227688), 'data_link_layer': np.float64(1.4588443719221145), 'network_layer': np.float64(1.5521078895789406), 'transport_layer': np.float64(1.3026267876821103), 'session_layer': np.float64(1.581379844466664), 'presentation_layer': np.float64(1.113206673853364), 'application_layer': np.float64(0.8924860167799454)}, 'harmonic_relationships': []}"
2025-10-06 00:08:46.531037,layered_network_activity,"['network_layer', 'transport_layer', 'session_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(1.8448391798479014)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.412814634199756)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.92066459805541)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.079722655109352)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.2765275276528825)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.8123661651305938)}, {'type': 'layer_coupling', 'primary_layer': 'session_layer', 'coupled_layer': 'presentation_layer', 'coupling_strength': np.float64(2.0912893465575095)}, {'type': 'multi_layer_activity', 'active_layers': ['network_layer', 'transport_layer', 'session_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.6775461766563968), 'data_link_layer': np.float64(1.4399917014212558), 'network_layer': np.float64(1.7383487175311536), 'transport_layer': np.float64(1.6233303137361565), 'session_layer': np.float64(1.6403303325533218), 'presentation_layer': np.float64(0.762495338995186), 'application_layer': np.float64(0.8114610213441106)}, 'harmonic_relationships': []}"
2025-10-06 00:08:46.811485,layered_network_activity,"['data_link_layer', 'network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.3298138671283484)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.4216645062204805)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.4990046544269218)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.549396266626504)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.552400997189082)}, {'type': 'multi_layer_activity', 'active_layers': ['data_link_layer', 'network_layer', 'transport_layer'], 'layer_count': 3, 'topology_confidence': 0.42857142857142855}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.9474143145093554), 'data_link_layer': np.float64(1.5531154651242112), 'network_layer': np.float64(1.8329956096673043), 'transport_layer': np.float64(1.6994948928293176), 'session_layer': np.float64(1.0655650608751759), 'presentation_layer': np.float64(0.5650039778419687), 'application_layer': np.float64(0.6859544818428694)}, 'harmonic_relationships': []}"
2025-10-06 00:08:47.093941,layered_network_activity,"['network_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.5097849422032286)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.5664086112615814)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.6664261114351975)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.792613272886606)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'session_layer', 'coupling_strength': np.float64(2.336842665314213)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.9270157071414769), 'data_link_layer': np.float64(1.4695862297600533), 'network_layer': np.float64(1.7294046818027398), 'transport_layer': np.float64(1.6351942916975999), 'session_layer': np.float64(0.8337465693565833), 'presentation_layer': np.float64(0.5315534907374068), 'application_layer': np.float64(0.7825238725012786)}, 'harmonic_relationships': []}"
2025-10-06 00:08:47.855873,layered_network_activity,"['data_link_layer', 'network_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.639676901079813)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.3070483405943563)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(2.4880731531245344)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.08286304494802)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.8129597047610518), 'data_link_layer': np.float64(1.5752457783354208), 'network_layer': np.float64(1.5901831392289107), 'transport_layer': np.float64(1.242963188814154), 'session_layer': np.float64(0.8504837032284952), 'presentation_layer': np.float64(0.7770642454086644), 'application_layer': np.float64(0.971483847982081)}, 'harmonic_relationships': []}"
2025-10-06 00:08:48.160224,layered_network_activity,['data_link_layer'],"[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.6374706887957324)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.0489934758304593)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.9847561490847814)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.211281523676171)}]",[],0.9882501837387144,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(0.9499765471629468), 'data_link_layer': np.float64(1.6538081685675163), 'network_layer': np.float64(1.4051685039010517), 'transport_layer': np.float64(1.3865691332205383), 'session_layer': np.float64(0.8874189936698651), 'presentation_layer': np.float64(0.7960588471002911), 'application_layer': np.float64(0.9917650449407773)}, 'harmonic_relationships': []}"
2025-10-06 00:08:48.449329,layered_network_activity,"['data_link_layer', 'transport_layer']","[{'type': 'layer_coupling', 'primary_layer': 'data_link_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.6685381103848727)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'data_link_layer', 'coupling_strength': np.float64(2.243391737774642)}, {'type': 'layer_coupling', 'primary_layer': 'network_layer', 'coupled_layer': 'transport_layer', 'coupling_strength': np.float64(1.9628960907025104)}, {'type': 'layer_coupling', 'primary_layer': 'transport_layer', 'coupled_layer': 'network_layer', 'coupling_strength': np.float64(2.2505126342504)}]",[],1.0,"{'dominant_frequencies_in_layers': [], 'spectral_energy_distribution': {'physical_layer': np.float64(1.0048135065124124), 'data_link_layer': np.float64(1.794931344629815), 'network_layer': np.float64(1.4763130788573378), 'transport_layer': np.float64(1.5137560348047097), 'session_layer': np.float64(1.1237228664549341), 'presentation_layer': np.float64(0.9357522320569278), 'application_layer': np.float64(1.0416091489119825)}, 'harmonic_relationships': []}"
