timestamp,frequency,audio_amplitude,radio_amplitude,combined_amplitude,audio_peaks_total,audio_peaks_low_band,audio_peaks_mid_band,audio_peaks_high_band,peak_frequency_1,peak_frequency_2,peak_frequency_3,peak_frequency_4,peak_frequency_5,spectral_centroid,spectral_bandwidth,total_energy,dominant_frequency_1,dominant_frequency_2,dominant_frequency_3
2025-10-05 23:56:37.539967,4000.0,0.5581542821593847,0.1295890766525487,0.6877433588119334,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,4090.909090909091,0.4198358436271547,0.12963348838014999,0.5494693320073047,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,4181.818181818182,0.4067308589405869,0.1377468834417215,0.5444777423823084,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,4272.727272727272,0.37917045649713543,0.13494569014671629,0.5141161466438517,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,4363.636363636364,0.3105109114936295,0.14279395385140076,0.4533048653450303,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,4454.545454545454,0.32184844015933795,0.1274401912019625,0.4492886313613005,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,4545.454545454546,0.29861715066835726,0.12259271312950723,0.4212098637978645,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,4636.363636363636,0.2932391982242456,0.12249573632634644,0.4157349345505921,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,4727.272727272727,0.21506259863559204,0.10771571332247297,0.322778311958065,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,4818.181818181818,0.2154343114128343,0.12159910923371751,0.33703342064655184,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,4909.090909090909,0.2416824005533082,0.1680469083212783,0.4097293088745865,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,5000.0,0.2530843668565175,0.3154770436595267,0.5685614105160441,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,5090.909090909091,0.1343560866638209,0.1455297997606677,0.27988588642448864,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,5181.818181818182,0.17488741378249908,0.07439702571372545,0.24928443949622453,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,5272.727272727273,0.2082498141704185,0.09228654146658466,0.30053635563700315,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,5363.636363636364,0.19065711287287698,0.09873224697017355,0.28938935984305053,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,5454.545454545454,0.1755166074537087,0.07844485561889121,0.2539614630725999,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,5545.454545454545,0.17243308583878686,0.06957098017273158,0.24200406601151844,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,5636.363636363636,0.17415144872615945,0.08734335905210874,0.26149480777826817,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,5727.272727272727,0.17760699780463204,0.06690657778400236,0.2445135755886344,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,5818.181818181818,0.18065514977355826,0.07007671719392224,0.2507318669674805,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,5909.090909090909,0.21138744787773528,0.0540694763142345,0.26545692419196976,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,6000.0,0.2195945452940842,0.05659012657829603,0.2761846718723802,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,6090.909090909091,0.13166765485379722,0.014322200827245737,0.14598985568104295,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,6181.818181818182,0.07346720974210537,0.014741549578792005,0.08820875932089738,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,6272.727272727273,0.10070886130701284,0.01,0.11070886130701284,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,6363.636363636363,0.054534393969728895,0.022290332485025627,0.07682472645475452,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,6454.545454545454,0.07374860899492641,0.015041998191211303,0.08879060718613771,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,6545.454545454545,0.09518204074666813,0.01,0.10518204074666812,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,6636.363636363636,0.055987299236840024,0.01,0.06598729923684002,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,6727.272727272727,0.07466294677006387,0.01,0.08466294677006386,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,6818.181818181818,0.09779229821335672,0.01,0.10779229821335672,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,6909.090909090909,0.10187383494924133,0.01,0.11187383494924133,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,7000.0,0.15445043274238426,0.01,0.16445043274238427,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,7090.909090909091,0.14662642672509227,0.01,0.15662642672509228,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,7181.818181818182,0.16404689604578754,0.01,0.17404689604578755,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,7272.727272727273,0.13418074688476248,0.01,0.14418074688476248,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,7363.636363636363,0.17029596814056105,0.01,0.18029596814056106,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,7454.545454545454,0.17296419207050195,0.09819164545607467,0.2711558375265766,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,7545.454545454545,0.11564508017697753,0.120507600067228,0.23615268024420552,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,7636.363636363636,0.1572936203263834,0.01,0.1672936203263834,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,7727.272727272727,0.08474216221581693,0.01,0.09474216221581692,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,7818.181818181818,0.07981745855446959,0.01,0.08981745855446958,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,7909.090909090909,0.08363684484482962,0.01,0.09363684484482962,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,8000.0,0.1634439079706962,0.01,0.1734439079706962,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,8090.909090909091,0.09036257543049495,0.01,0.10036257543049494,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,8181.818181818182,0.04855495056035726,0.01,0.05855495056035726,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,8272.727272727272,0.03415907400270606,0.01,0.044159074002706064,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,8363.636363636364,0.048497025354282984,0.01,0.058497025354282986,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,8454.545454545454,0.06374971587633055,0.017901085478302464,0.08165080135463301,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,8545.454545454544,0.09561315174868891,0.02158389823525566,0.11719704998394456,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,8636.363636363636,0.12593619124872032,0.033089246444793025,0.15902543769351335,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,8727.272727272728,0.10508670605054346,0.03841230765216393,0.1434990137027074,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,8818.181818181818,0.11871275326188115,0.03619060687137204,0.15490336013325318,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,8909.090909090908,0.13411035579426872,0.08999427255435768,0.2241046283486264,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,9000.0,0.1586977901546575,0.25257612838297727,0.41127391853763473,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,9090.909090909092,0.14076732249499646,0.1031962328694091,0.24396355536440556,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,9181.818181818182,0.1358891651826275,0.07756698535804063,0.21345615054066813,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,9272.727272727272,0.14056069845022898,0.05785975900017283,0.19842045745040182,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,9363.636363636364,0.13443335665797196,0.0618673163997216,0.19630067305769355,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,9454.545454545454,0.07931477545180843,0.08388550086194156,0.16320027631375,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,9545.454545454546,0.08663356629569043,0.08628315562934111,0.17291672192503155,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,9636.363636363636,0.061864807771652194,0.09833167896127849,0.1601964867329307,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,9727.272727272728,0.05271646004992411,0.10252565605025003,0.15524211610017413,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,9818.181818181818,0.02099603508590594,0.10203287371842883,0.12302890880433476,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,9909.090909090908,0.01,0.12098082261057502,0.13098082261057503,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.539967,10000.0,0.032064706490803785,0.12312147482193452,0.1551861813127383,7,2,4,1,2000.0,2454.5454545454545,2909.090909090909,3545.4545454545455,4000.0,,,,,,
2025-10-05 23:56:37.839464,1000.0,0.04114263714854624,0.01,0.05114263714854624,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,1090.909090909091,0.06808328517311352,0.01,0.07808328517311351,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,1181.8181818181818,0.012269645166957353,0.01,0.022269645166957355,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,1272.7272727272727,0.06654174328060022,0.01090649252197801,0.07744823580257823,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,1363.6363636363635,0.06408987386969968,0.01,0.07408987386969967,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,1454.5454545454545,0.09761675364898248,0.01,0.10761675364898247,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,1545.4545454545455,0.1067872035394618,0.01,0.1167872035394618,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,1636.3636363636365,0.1285511750689655,0.01,0.1385511750689655,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,1727.2727272727273,0.1627384683458644,0.027330688589985642,0.19006915693585003,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,1818.181818181818,0.16771567311963184,0.029138952925934745,0.19685462604556658,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,1909.090909090909,0.25326375503422494,0.0230948626445506,0.27635861767877556,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,2000.0,0.34877243661444796,0.03270444481401677,0.3814768814284647,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,2090.909090909091,0.3215943878336604,0.059141429731969536,0.3807358175656299,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,2181.818181818182,0.34781299205843214,0.05471023090761557,0.4025232229660477,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,2272.727272727273,0.376764953214092,0.06688662778387139,0.44365158099796337,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,2363.6363636363635,0.36180823530998757,0.0832260527949564,0.44503428810494394,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,2454.5454545454545,0.402566863112672,0.08820475883398851,0.49077162194666046,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,2545.4545454545455,0.31586602136947994,0.08221656125741775,0.39808258262689766,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,2636.363636363636,0.37041911463828453,0.08605218944625083,0.45647130408453535,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,2727.272727272727,0.49583370838985485,0.08077054309101703,0.5766042514808719,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,2818.181818181818,0.38318441628889577,0.12006044561725042,0.5032448619061461,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,2909.090909090909,0.3887965366146255,0.09623043126559506,0.48502696788022054,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,3000.0,0.39176123437727883,0.10645321839034826,0.4982144527676271,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,3090.909090909091,0.42785858534344146,0.11544378969752396,0.5433023750409655,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,3181.818181818182,0.467928274396043,0.11838284573349249,0.5863111201295355,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,3272.7272727272725,0.47836716323315576,0.11917524238425727,0.597542405617413,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,3363.6363636363635,0.4852857865786088,0.11867528160976179,0.6039610681883706,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,3454.5454545454545,0.5470655070645583,0.1386189188174645,0.6856844258820227,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,3545.4545454545455,0.5932391922923081,0.1336605635688717,0.7268997558611798,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,3636.3636363636365,0.5545518981626327,0.1214448799832114,0.6759967781458441,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,3727.272727272727,0.5620983895466399,0.1255396716166334,0.6876380611632733,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,3818.181818181818,0.560600674929312,0.11885077651709287,0.6794514514464048,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,3909.090909090909,0.5573153019650705,0.13885430344683905,0.6961696054119095,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,4000.0,0.6206547419840193,0.11898632065521494,0.7396410626392342,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,4090.909090909091,0.5198598878917315,0.11557227525698971,0.6354321631487212,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
2025-10-05 23:56:37.839464,4181.818181818182,0.48278148843960156,0.13136211343084975,0.6141436018704514,5,1,4,0,2272.727272727273,2727.272727272727,3545.4545454545455,4000.0,4727.272727272727,,,,,,
