layer,timestamp,activity_score,peak_amplitude,dominant_frequency,patterns
data_link_layer,2025-10-06 00:09:05.269588,1.6602521146418365,0.5821886289742698,2909.090909090909,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:09:05.567967,1.8413725101233853,0.5858671495832151,2909.090909090909,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:09:05.867440,1.5906569641344317,0.5424500424906409,2818.181818181818,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:09:06.187806,1.573299725338717,0.5576967900345489,2181.818181818182,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:09:06.488625,1.7690114519876317,0.5942982966754681,2000.0,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:09:06.783715,1.4131249116780882,0.4884290266481369,2000.0,"cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:09:07.094981,1.2345025607640605,0.46082127233135545,2000.0,"cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:09:07.392908,1.073574766123148,0.3851066070147913,2727.272727272727,
data_link_layer,2025-10-06 00:09:07.689050,1.478562790521809,0.4867074559587562,2727.272727272727,"cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:09:07.997691,1.6309590885320662,0.6030089582835645,2909.090909090909,"high_activity, cross_layer_interference, cross_layer_interference"
data_link_layer,2025-10-06 00:09:08.319630,1.6334738764561378,0.7011618577178103,2909.090909090909,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:09:08.620874,1.6592600873658971,0.795025920404591,2818.181818181818,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:09:08.916118,1.6166908541406324,0.8312407806935754,2909.090909090909,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:09:09.209547,1.6076584999028545,0.7921411101891039,2545.4545454545455,"high_activity, cross_layer_interference"
data_link_layer,2025-10-06 00:09:09.527278,1.8408471554105519,0.7750088856692264,2545.4545454545455,"high_activity, cross_layer_interference"
network_layer,2025-10-06 00:08:54.686595,1.2537998623323623,0.4802644600373063,3272.7272727272725,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:54.976648,1.572803001470201,0.5388475192543907,3272.7272727272725,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:55.276623,1.7287247702829536,0.6520162127368062,3909.090909090909,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:55.569185,1.7568117801932723,0.7732849373111117,3181.818181818182,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:55.881784,1.6867541007829505,0.8681710501507854,3181.818181818182,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:56.178143,1.630786151642034,0.8872861760104986,3181.818181818182,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:56.474350,1.8470295358938056,0.9750058429988662,3272.7272727272725,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:56.791924,1.6446140134597966,0.75173759010135,3090.909090909091,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:57.086375,1.8062465041172067,0.6644816756015264,3090.909090909091,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:57.380707,1.5003612811797264,0.49992588131332727,3272.7272727272725,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:57.674483,1.2845820152298006,0.4247106206654102,3090.909090909091,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:57.978699,1.1017625543688894,0.36990090592835984,3181.818181818182,
network_layer,2025-10-06 00:08:58.269709,1.0417713726451965,0.3721829262510795,3090.909090909091,
network_layer,2025-10-06 00:08:58.562110,1.206735896752163,0.45123776203565213,3909.090909090909,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:58.854218,2.1765589884158,0.7673423693497927,3090.909090909091,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:59.171327,1.7544998051785639,0.6504417116535984,3818.181818181818,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:59.471770,1.823523862993723,0.771989362460735,3727.272727272727,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:08:59.774485,1.5525491424197255,0.7982332851961355,3000.0,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:00.079887,1.4211592025219646,0.8149757955630249,3090.909090909091,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:00.400548,1.3129494430131392,0.755887011841363,3727.272727272727,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:00.698264,1.3196702543796275,0.6867661643851484,3090.909090909091,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:00.989721,1.4241590909968405,0.6072295003752302,3727.272727272727,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:01.286467,1.7220597768901191,0.5467783487198463,3636.3636363636365,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:01.604666,1.6802443318061724,0.4722911963903057,3636.3636363636365,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:01.900158,1.560726762952251,0.4798571272035944,3727.272727272727,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:02.197096,1.3696677467730562,0.47790951143170735,3727.272727272727,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:02.494356,1.3308219670556634,0.5010684691709278,3545.4545454545455,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:02.812075,1.3111545908094748,0.5410753201942294,3727.272727272727,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:03.114652,1.4162456336022047,0.5935716831892816,3727.272727272727,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:03.418594,1.5446180062211121,0.6227261633792242,3636.3636363636365,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:03.740834,1.5049624107854889,0.6570697362221999,3636.3636363636365,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:04.043455,1.5219706372045714,0.7360832181712663,3545.4545454545455,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:04.352749,1.4859823717422997,0.7539739878989926,3545.4545454545455,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:04.646665,1.5500747053681756,0.7890794392767175,3636.3636363636365,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:04.969718,1.6507753584193796,0.7429642749522886,3636.3636363636365,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:05.269588,1.9900599290809262,0.7603686474667488,3272.7272727272725,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:05.567967,1.8694193270630357,0.6181941096364392,3545.4545454545455,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:05.867440,1.6037956628616137,0.5472943888134343,3636.3636363636365,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:06.187806,1.2397836672185616,0.4594928552984604,3545.4545454545455,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:06.488625,0.9142168580415523,0.37069607249921943,3454.5454545454545,
network_layer,2025-10-06 00:09:06.783715,0.9181931464341243,0.38482121516965806,3454.5454545454545,
network_layer,2025-10-06 00:09:07.094981,1.3292928685066716,0.5180728836678699,3363.6363636363635,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:07.392908,1.4447449201757716,0.5268754634767344,3454.5454545454545,"cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:07.689050,1.7497013778021364,0.6126365626888206,3454.5454545454545,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:07.997691,1.792608309509012,0.7238691572893998,3454.5454545454545,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:08.319630,2.0216014189646736,0.9636647528846666,3363.6363636363635,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:08.620874,1.6346395294357372,0.8782590236739216,3363.6363636363635,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:08.916118,1.8444184053706878,0.9989193661841423,3181.818181818182,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:09.209547,2.026916502583047,0.9890175753562747,3000.0,"high_activity, cross_layer_interference, cross_layer_interference"
network_layer,2025-10-06 00:09:09.527278,1.6146472638319356,0.6698470214809182,3363.6363636363635,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:08:54.686595,1.5439012651566517,0.5576553747027831,4000.0,"high_activity, cross_layer_interference"
transport_layer,2025-10-06 00:08:54.976648,1.956565639479692,0.6590209548564292,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:08:55.276623,2.058456470832349,0.7639536300246865,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:08:55.569185,2.0251913138806734,0.8742116797565396,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:08:55.881784,1.6711050621420453,0.8378172939734205,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:08:56.178143,1.5293747762571146,0.7970940466692908,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:08:56.474350,1.4570090839679188,0.730267504917317,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:08:56.791924,1.27957609476433,0.5552050953012718,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:08:57.086375,1.1822594056699156,0.42406188170035813,4000.0,
transport_layer,2025-10-06 00:08:57.380707,1.2301166362889941,0.38476205872459024,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:08:57.674483,1.1601310231863775,0.3402911571053586,4000.0,
transport_layer,2025-10-06 00:08:57.978699,0.9495962337365558,0.28679032358209416,4000.0,
transport_layer,2025-10-06 00:08:58.269709,1.0347145857019031,0.338063548190545,4000.0,
transport_layer,2025-10-06 00:08:58.562110,1.1638148960174877,0.42401426421998617,4000.0,
transport_layer,2025-10-06 00:08:58.854218,1.5000336702293084,0.5470893352984613,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:08:59.171327,1.9092946396340558,0.689789426033454,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:08:59.471770,1.7806863380606786,0.734551221200807,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:08:59.774485,1.5986324952598796,0.7852970224493132,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:00.079887,1.3464972678343616,0.73186684942192,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:09:00.400548,1.3283319722971756,0.6982031325874397,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:09:00.698264,1.3582267465569247,0.6334623125762795,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:09:00.989721,1.4618181871698184,0.5660943930166794,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:09:01.286467,1.632618706709967,0.47746847327229613,4000.0,"high_activity, cross_layer_interference"
transport_layer,2025-10-06 00:09:01.604666,1.6974254484093296,0.4490096222266815,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:01.900158,1.741713980087581,0.47781809667333386,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:02.197096,1.427916628628436,0.45979774178047195,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:02.494356,1.3477729241435834,0.4782051889860795,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:02.812075,1.3431872797159043,0.5120587190680719,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:03.114652,1.3036335900131844,0.5439983770256445,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:03.418594,1.5746671867130264,0.6401436721740039,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:03.740834,1.663606679424062,0.7200315813282462,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:04.043455,1.596669409128992,0.7608282928896023,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:04.352749,1.5826244476194253,0.7973113407432825,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:04.646665,1.4918767123300318,0.7508686012076551,4000.0,"cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:04.969718,1.7460351558134188,0.7609069322340929,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:05.269588,1.8648169478858856,0.6918829152525987,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:05.567967,1.962874797694135,0.6023380186206598,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:05.867440,1.6831589043842272,0.5147718772671426,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:06.187806,1.2583253079259793,0.38366859399491593,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:09:06.488625,1.011260005053521,0.34668681723802663,4000.0,
transport_layer,2025-10-06 00:09:06.783715,1.251870519381364,0.45258165949818874,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:09:07.094981,1.3965933219924422,0.5178935785389885,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:09:07.392908,1.5322204628933955,0.5532168040104795,4000.0,"high_activity, cross_layer_interference"
transport_layer,2025-10-06 00:09:07.689050,1.8736876668234683,0.6501185813073223,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:07.997691,1.9808475275617448,0.793307800630145,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:08.319630,1.724439966778458,0.8136565412900538,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:08.620874,1.6655886982929342,0.8577664703504303,4000.0,"high_activity, cross_layer_interference, cross_layer_interference"
transport_layer,2025-10-06 00:09:08.916118,1.4282819409882155,0.7507860464886864,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:09:09.209547,1.411933465393708,0.654664739397258,4000.0,cross_layer_interference
transport_layer,2025-10-06 00:09:09.527278,1.3429827148484264,0.5339722080207879,4000.0,cross_layer_interference
session_layer,2025-10-06 00:08:54.686595,1.5909578851451693,0.5508692290984022,5000.0,"high_activity, cross_layer_interference"
session_layer,2025-10-06 00:08:54.976648,1.2151410756707826,0.4032882128338079,5000.0,cross_layer_interference
session_layer,2025-10-06 00:08:55.276623,1.4170665841241317,0.5100945543552391,5000.0,cross_layer_interference
session_layer,2025-10-06 00:08:55.569185,1.219250546174853,0.5148466781299408,5000.0,cross_layer_interference
session_layer,2025-10-06 00:08:55.881784,0.8145612580425837,0.4067193655591951,5000.0,
session_layer,2025-10-06 00:08:56.178143,0.5794184501647616,0.31549715311789406,5454.545454545454,
session_layer,2025-10-06 00:08:56.474350,0.726859164751785,0.381827359647825,5000.0,
session_layer,2025-10-06 00:08:56.791924,0.49894244123847253,0.23124573023490935,5000.0,
session_layer,2025-10-06 00:08:57.086375,0.43995355858623914,0.16239853561465015,5272.727272727273,
session_layer,2025-10-06 00:08:57.380707,0.40986932676283916,0.13680027969389813,5363.636363636364,
session_layer,2025-10-06 00:08:57.674483,0.8635809742396371,0.27239011668613894,5909.090909090909,
session_layer,2025-10-06 00:08:57.978699,1.187882804684655,0.3440612960694829,5454.545454545454,
session_layer,2025-10-06 00:08:58.269709,1.4311151680472554,0.4426194170285037,5272.727272727273,"cross_layer_interference, cross_layer_interference"
session_layer,2025-10-06 00:08:58.562110,1.3124382485224404,0.4719569319156162,5272.727272727273,"cross_layer_interference, cross_layer_interference"
session_layer,2025-10-06 00:08:58.854218,1.608424932716837,0.5543911017371477,5000.0,"high_activity, cross_layer_interference, cross_layer_interference"
session_layer,2025-10-06 00:08:59.171327,1.1352725927528433,0.39855825666377687,5000.0,
session_layer,2025-10-06 00:08:59.471770,0.9328992336891946,0.37593675337300236,5000.0,
session_layer,2025-10-06 00:08:59.774485,0.8307918343925174,0.40282803975091636,5000.0,
session_layer,2025-10-06 00:09:00.079887,0.716896138598409,0.39207003069010316,5000.0,
session_layer,2025-10-06 00:09:00.400548,0.6635218439802195,0.36160534152076673,5181.818181818182,
session_layer,2025-10-06 00:09:00.698264,1.0533261053394622,0.5111885768372881,5000.0,
session_layer,2025-10-06 00:09:00.989721,1.1275108469784976,0.45468896747557114,5000.0,
session_layer,2025-10-06 00:09:01.286467,1.1220840989329472,0.34745935271584766,5181.818181818182,
session_layer,2025-10-06 00:09:01.604666,1.4612057115668886,0.3954996989092853,5090.909090909091,cross_layer_interference
session_layer,2025-10-06 00:09:01.900158,1.1827519862894489,0.3625277065322968,5090.909090909091,
session_layer,2025-10-06 00:09:02.197096,1.2119675834110961,0.4092065099030359,5181.818181818182,"cross_layer_interference, cross_layer_interference"
session_layer,2025-10-06 00:09:02.494356,1.1156083932320227,0.42279457432825013,5090.909090909091,
session_layer,2025-10-06 00:09:02.812075,1.3289377334046686,0.5224352829354307,5000.0,cross_layer_interference
session_layer,2025-10-06 00:09:03.114652,1.5393342885767312,0.5852007380611768,5000.0,"high_activity, cross_layer_interference"
session_layer,2025-10-06 00:09:03.418594,1.2859488604193672,0.481956019772538,5000.0,cross_layer_interference
session_layer,2025-10-06 00:09:03.740834,1.3605878942257088,0.5459865351078202,5000.0,cross_layer_interference
session_layer,2025-10-06 00:09:04.043455,1.207492057714704,0.5591235435615887,5000.0,cross_layer_interference
